,f,a
425,-643457.03125,1737.7794645862634
426,-642382.8125,1759.709119102379
427,-641308.59375,1709.8301089048628
428,-640234.375,1702.1190511629388
429,-639160.15625,1727.956336996602
430,-638085.9375,1745.5609585185643
431,-637011.71875,1716.788847151129
432,-635937.5,1705.1661025875774
433,-634863.28125,1738.0833621623062
434,-633789.0625,1686.5172963364146
435,-632714.84375,1734.7878019873292
436,-631640.625,1752.4014756292675
437,-630566.40625,1737.4011008655727
438,-629492.1875,1709.0041523189536
439,-628417.96875,1761.3790251400173
440,-627343.75,1752.1120653770286
441,-626269.53125,1700.9764697483902
442,-625195.3125,1744.1158034425798
443,-624121.09375,1710.5518439369946
444,-623046.875,1696.6778166484955
445,-621972.65625,1723.2621467725246
446,-620898.4375,1719.719983301707
447,-619824.21875,1728.9191189198211
448,-618750.0,1692.5563307685168
449,-617675.78125,1704.7431362448967
450,-616601.5625,1715.473849721802
451,-615527.34375,1701.3220131121795
452,-614453.125,1717.4081676982194
453,-613378.90625,1713.1130187942613
454,-612304.6875,1744.1517900500235
455,-611230.46875,1724.2143801819502
456,-610156.25,1700.291500397126
457,-609082.03125,1685.989107261014
458,-608007.8125,1695.8119489814337
459,-606933.59375,1677.499985324761
460,-605859.375,1698.9782756934167
461,-604785.15625,1714.174510396073
462,-603710.9375,1695.3539372807957
463,-602636.71875,1729.070265269938
464,-601562.5,1693.5983966557474
465,-600488.28125,1676.2947146356844
466,-599414.0625,1709.7435272180114
467,-598339.84375,1711.8756841592062
468,-597265.625,1710.6090188021335
469,-596191.40625,1683.1279790562041
470,-595117.1875,1679.6507345845819
471,-594042.96875,1713.942347277353
472,-592968.75,1712.5420373785012
473,-591894.53125,1718.9826424830712
474,-590820.3125,1713.1882240215928
475,-589746.09375,1721.9945464075292
476,-588671.875,1733.2210855662652
477,-587597.65625,1703.8979989276804
478,-586523.4375,1720.7812169103142
479,-585449.21875,1690.0116653883251
480,-584375.0,1690.7875507915371
481,-583300.78125,1714.691600760207
482,-582226.5625,1708.9428615177762
483,-581152.34375,1691.1065033920609
484,-580078.125,1704.0445898984585
485,-579003.90625,1705.4523988193332
486,-577929.6875,1684.3809282344141
487,-576855.46875,1679.467418691814
488,-575781.25,1697.6169398725242
489,-574707.03125,1716.902521735081
490,-573632.8125,1687.018882609702
491,-572558.59375,1695.390509912394
492,-571484.375,1677.1059259207605
493,-570410.15625,1653.942459682037
494,-569335.9375,1689.0182440281826
495,-568261.71875,1726.8342902612824
496,-567187.5,1687.2817324850325
497,-566113.28125,1679.5420324633972
498,-565039.0625,1689.514009098716
499,-563964.84375,1676.7605779229855
500,-562890.625,1683.8778652694118
501,-561816.40625,1656.1296032880061
502,-560742.1875,1695.303881210188
503,-559667.96875,1685.542077087872
504,-558593.75,1656.4469830387698
505,-557519.53125,1688.2326887671295
506,-556445.3125,1669.7606741119134
507,-555371.09375,1700.494031549931
508,-554296.875,1634.355766223953
509,-553222.65625,1667.0211891672832
510,-552148.4375,1688.4100329876198
511,-551074.21875,1654.3029811481922
512,-550000.0,1642.8495344151997
513,-548925.78125,1670.2446833942279
514,-547851.5625,1670.24942520525
515,-546777.34375,1653.1413744989256
516,-545703.125,1656.866150075434
517,-544628.90625,1651.6353131421
518,-543554.6875,1649.3808217763735
519,-542480.46875,1676.4546238054359
520,-541406.25,1668.6785453549917
521,-540332.03125,1652.4853075907658
522,-539257.8125,1647.552389729725
523,-538183.59375,1690.7201754591179
524,-537109.375,1648.5816966814054
