,f,a
329,-746582.03125,1191.5975961808072
330,-745507.8125,1187.746645885498
331,-744433.59375,1187.8480417041362
332,-743359.375,1188.0826424230108
333,-742285.15625,1185.8888933049159
334,-741210.9375,1196.015157782807
335,-740136.71875,1191.1454298112196
336,-739062.5,1199.9643578173
337,-737988.28125,1185.355585776586
338,-736914.0625,1190.2718763275745
339,-735839.84375,1182.1579255675617
340,-734765.625,1209.5308842577913
341,-733691.40625,1206.233924885789
342,-732617.1875,1224.1791540394283
343,-731542.96875,1222.4583812805504
344,-730468.75,1211.1459782502864
345,-729394.53125,1206.7122639249471
346,-728320.3125,1200.636843663305
347,-727246.09375,1213.3127025847743
348,-726171.875,1218.1374809326019
349,-725097.65625,1205.2013106022785
350,-724023.4375,1211.2180795322533
351,-722949.21875,1202.9407170511781
352,-721875.0,1226.8744538459541
353,-720800.78125,1194.1322632484957
354,-719726.5625,1208.8846490597573
355,-718652.34375,1211.462325763267
356,-717578.125,1213.4048891021703
357,-716503.90625,1202.2032606716996
358,-715429.6875,1201.3897390245636
359,-714355.46875,1221.7834976980737
360,-713281.25,1211.018473844441
361,-712207.03125,1241.586458351336
362,-711132.8125,1236.9192783822123
363,-710058.59375,1208.1833881979649
364,-708984.375,1222.1750825759298
365,-707910.15625,1239.3826406922658
366,-706835.9375,1212.1573063678904
367,-705761.71875,1210.9381246837645
368,-704687.5,1223.9460400313574
369,-703613.28125,1226.9919981811634
370,-702539.0625,1219.118779272866
371,-701464.84375,1236.5223673415887
372,-700390.625,1197.3123154477553
373,-699316.40625,1240.668677464427
374,-698242.1875,1216.9352984881943
375,-697167.96875,1229.2732107956622
376,-696093.75,1249.2575457942983
377,-695019.53125,1252.038173777464
378,-693945.3125,1225.2036074261525
379,-692871.09375,1226.5704887439497
380,-691796.875,1237.1654594450636
381,-690722.65625,1235.4814811561914
382,-689648.4375,1221.2875374473253
383,-688574.21875,1228.5585637935114
384,-687500.0,1232.456741120186
385,-686425.78125,1250.334018319233
386,-685351.5625,1252.3916132127529
387,-684277.34375,1212.089762058459
388,-683203.125,1233.0982746422455
389,-682128.90625,1226.1568833070976
390,-681054.6875,1243.2454093586393
391,-679980.46875,1238.5548596904773
392,-678906.25,1235.8633608155594
393,-677832.03125,1239.1031808975845
394,-676757.8125,1226.6865938709861
395,-675683.59375,1237.4594433981192
396,-674609.375,1257.3108699796446
397,-673535.15625,1253.2280431824388
398,-672460.9375,1255.2059872563536
399,-671386.71875,1269.8071091763074
400,-670312.5,1261.2075635094695
401,-669238.28125,1271.0004029512409
402,-668164.0625,1260.9859010478917
