,sun_times,sun_volts
154,769.9630863666534,-0.001073552509489667
155,774.9630515575409,-0.0009235525094896667
156,779.9631235599518,-0.0004765525094896668
157,784.9631233215332,6.444749051033319e-05
158,789.9935719966888,0.0004804474905103332
159,794.963056564331,0.0005944474905103332
160,799.9630422592163,0.0004014474905103332
161,804.9630649089813,-3.955250948966681e-05
162,809.9630801677704,-0.0006035525094896667
163,814.9631190299988,-0.001002552509489667
164,819.963077545166,-0.001063552509489667
165,824.9632196426392,-0.0007915525094896668
166,829.9630918502808,-0.0002175525094896668
167,834.9630589485168,0.0001634474905103332
168,839.9631135463715,0.0004124474905103332
169,844.963073015213,0.0004334474905103332
170,849.963130235672,0.00014244749051033317
171,854.9631071090698,-0.0004355525094896668
172,859.9630661010742,-0.0009715525094896668
173,864.963137626648,-0.0012065525094896669
174,869.9631624221802,-0.0010525525094896668
175,874.9630880355835,-0.0005505525094896668
176,879.9631261825562,-2.955250948966681e-05
177,884.9630720615387,0.0004294474905103332
178,889.9630720615387,0.0005664474905103332
179,894.9630641937256,0.0003634474905103332
180,899.9631021022797,-0.00011955250948966681
181,904.9630908966064,-0.0006415525094896668
182,909.9630792140961,-0.000984552509489667
183,914.9630825519562,-0.0010055525094896669
184,919.9630694389343,-0.0006945525094896668
185,924.9630727767944,-0.00018255250948966681
186,929.9631478786469,0.0003574474905103332
187,934.9630744457245,0.0006434474905103332
188,939.9630918502808,0.0005504474905103332
189,944.9631161689758,0.0001354474905103332
190,949.9630646705627,-0.0004955525094896668
191,954.9630708694458,-0.0009855525094896668
192,959.9631068706512,-0.001169552509489667
193,964.9630227088928,-0.0009575525094896669
194,969.9631032943726,-0.0004405525094896668
195,974.9630987644196,0.00014844749051033318
196,979.9631068706512,0.0004734474905103332
197,984.9630525112152,0.0005664474905103332
198,989.9630880355835,0.00022244749051033316
199,994.9630489349365,-0.0003135525094896668
200,999.9631204605103,-0.0009245525094896669
201,1004.9631168842316,-0.0011395525094896669
202,1009.9630815982819,-0.001017552509489667
203,1014.9631309509277,-0.0006185525094896668
204,1019.9631032943726,-6.755250948966681e-05
205,1024.96307015419,0.0002814474905103332
206,1029.9631094932556,0.0005034474905103332
207,1034.9630994796753,0.0002844474905103332
208,1039.9630398750305,-0.00012455250948966681
209,1044.9631135463715,-0.0006175525094896668
210,1049.9630854129791,-0.0009555525094896668
211,1054.9630579948425,-0.0009735525094896669
212,1059.963059425354,-0.0007265525094896668
213,1064.9630615711212,-0.0001885525094896668
214,1069.9631090164185,0.0003784474905103332
215,1074.963110923767,0.0006664474905103332
216,1079.9631340503693,0.0004494474905103332
217,1084.963073015213,6.444749051033319e-05
218,1089.9630558490753,-0.0004965525094896667
219,1094.963101863861,-0.0009165525094896668
220,1099.9630651474,-0.001051552509489667
221,1104.9630591869354,-0.0008095525094896668
222,1109.9630489349365,-0.0003335525094896668
223,1114.963051557541,0.0003494474905103332
224,1119.9631061553955,0.0006544474905103331
225,1124.9631822109222,0.0005664474905103332
226,1129.9630801677704,0.00018544749051033319
227,1134.963054895401,-0.0003885525094896668
228,1139.9631242752075,-0.0009065525094896668
229,1144.9629940986633,-0.001154552509489667
230,1149.9631581306458,-0.0010315525094896669
231,1154.9631288051605,-0.0005415525094896668
232,1159.9629998207092,8.844749051033319e-05
233,1164.9628343582153,0.0005894474905103332
234,1169.963002204895,0.0006184474905103332
235,1174.9630324840546,0.0002214474905103332
236,1179.9630088806152,-0.0003355525094896668
237,1184.9629740715027,-0.0008415525094896668
238,1189.963045835495,-0.001174552509489667
239,1194.962994813919,-0.0011085525094896669
240,1199.9631090164185,-0.0006285525094896668
241,1204.9628410339355,-2.7552509489666815e-05
242,1209.9630613327026,0.0004584474905103332
243,1214.9630002975464,0.0005854474905103332
244,1219.963092803955,0.0003364474905103332
245,1224.9630961418152,-0.00019855250948966682
246,1229.9630861282349,-0.0007705525094896668
247,1234.9630291461945,-0.0010965525094896668
248,1239.96297621727,-0.001037552509489667
249,1244.9630732536316,-0.0005905525094896668
250,1249.9631397724152,-2.6552509489666818e-05
251,1254.963047504425,0.0005784474905103333
252,1259.9631326198578,0.0008294474905103332
253,1264.9631123542786,0.0005284474905103331
254,1269.9630658626556,-0.00013455250948966684
255,1274.9630036354065,-0.0007305525094896668
256,1279.963082075119,-0.001058552509489667
257,1284.9630970954895,-0.0010395525094896668
258,1289.9629964828491,-0.0005965525094896668
259,1294.9630885124207,-7.055250948966682e-05
260,1299.9594233036041,0.0003834474905103332
261,1304.963118314743,0.0005194474905103332
262,1309.9630975723267,0.0002644474905103332
263,1314.9631080627441,-0.0001905525094896668
264,1319.963056564331,-0.0007305525094896668
265,1324.9630963802338,-0.001117552509489667
266,1329.9631276130676,-0.001100552509489667
267,1334.9630331993103,-0.0007045525094896668
268,1339.9631080627441,-0.0001135525094896668
269,1344.9631288051605,0.0003594474905103332
270,1349.963079214096,0.0005514474905103332
271,1354.9631090164185,0.0003494474905103332
272,1359.9631259441376,-0.0001595525094896668
273,1364.9630408287048,-0.0007025525094896668
274,1369.963061094284,-0.001033552509489667
275,1374.9631321430206,-0.001032552509489667
276,1379.9631135463715,-0.0006475525094896668
277,1384.9630951881409,-9.055250948966681e-05
278,1389.9630875587463,0.0003634474905103332
279,1394.9631145000458,0.0005294474905103331
280,1399.963118314743,0.0002994474905103332
281,1404.9630970954895,-0.0001925525094896668
282,1409.9631202220917,-0.0007265525094896668
283,1414.9631118774414,-0.001063552509489667
284,1419.9631021022797,-0.001009552509489667
285,1424.9631054401398,-0.0005985525094896668
286,1429.9630596637726,-5.1552509489666816e-05
287,1434.9630522727966,0.0003844474905103332
288,1439.9630835056305,0.0005104474905103332
289,1444.963127374649,0.0002644474905103332
290,1449.963042974472,-0.0002245525094896668
291,1454.9630489349365,-0.0007605525094896668
292,1459.9631049633026,-0.001074552509489667
293,1464.9631288051605,-0.001038552509489667
294,1469.963103055954,-0.0006585525094896668
295,1474.9611721038818,-9.755250948966682e-05
296,1479.9631032943726,0.0004124474905103332
297,1484.9630403518677,0.0005334474905103331
298,1489.9631056785583,0.0002454474905103332
299,1494.9631011486053,-0.0002675525094896668
300,1499.9631011486053,-0.0007855525094896668
301,1504.9631247520447,-0.001073552509489667
302,1509.9630615711212,-0.0009355525094896668
303,1514.9611508846283,-0.00043455250948966676
304,1519.9630510807037,-7.552509489666817e-06
305,1524.9631116390228,0.00028744749051033317
306,1529.9630317687988,0.0003624474905103332
307,1534.9630780220032,8.044749051033318e-05
308,1539.9631674289703,-0.0004165525094896668
309,1544.963125705719,-0.0008705525094896668
310,1549.9630815982819,-0.001056552509489667
311,1554.9630329608917,-0.0008695525094896668
312,1559.963088274002,-0.0004255525094896668
313,1564.9621720314026,3.5447490510333185e-05
314,1569.9631021022797,0.0004004474905103332
315,1574.9630510807037,0.0004054474905103332
316,1579.9629938602448,5.144749051033319e-05
317,1584.9629316329956,-0.0004245525094896668
318,1589.9630193710327,-0.0008145525094896668
319,1594.963053226471,-0.0008815525094896668
320,1599.9630749225616,-0.0006555525094896668
321,1604.9631042480469,-0.0002335525094896668
322,1609.9630353450775,0.00021344749051033316
323,1614.9629092216492,0.0003824474905103332
324,1619.963137626648,0.0003264474905103332
325,1624.963135957718,-8.755250948966682e-05
326,1629.9631128311157,-0.0006065525094896668
327,1634.9631209373474,-0.0009675525094896667
328,1639.9632775783539,-0.000983552509489667
329,1644.963125705719,-0.0006665525094896668
330,1649.9631099700928,-0.00011755250948966682
331,1654.963138103485,0.0003004474905103332
332,1659.9631352424622,0.0003984474905103332
333,1664.9631292819977,0.00024244749051033316
334,1669.9630966186523,-0.00017155250948966682
335,1674.9631209373474,-0.0006365525094896668
336,1679.9631254673004,-0.0009365525094896667
337,1684.9630975723267,-0.0008775525094896668
338,1689.9631173610687,-0.0005235525094896668
339,1694.9630908966064,-1.7552509489666816e-05
340,1699.9631044864655,0.0003314474905103332
341,1704.9631028175354,0.0003984474905103332
342,1709.9631011486053,0.00010644749051033319
343,1714.9631247520447,-0.0003435525094896668
344,1719.9631390571594,-0.0007445525094896668
345,1724.9630954265594,-0.0009005525094896668
346,1729.963122367859,-0.0007005525094896668
347,1734.96319937706,-0.0002785525094896668
348,1739.9631383419037,0.00014844749051033318
349,1744.9630734920502,0.0004044474905103332
350,1749.9631843566895,0.0003704474905103332
351,1754.963075876236,1.2447490510333188e-05
352,1759.9631705284119,-0.00041055250948966683
353,1764.9597053527832,-0.0007125525094896668
354,1769.9630773067474,-0.0007865525094896668
355,1774.963145017624,-0.0005185525094896669
356,1779.963154554367,-7.755250948966682e-05
357,1784.9631378650665,0.00016644749051033318
358,1789.9631056785583,0.0002614474905103332
359,1794.963124036789,0.00016644749051033318
360,1799.9631910324097,-0.0002585525094896668
361,1804.9630944728851,-0.0006945525094896668
362,1809.9631514549255,-0.0009025525094896668
363,1814.963124036789,-0.0007995525094896669
364,1819.9630835056305,-0.0004015525094896668
365,1824.9630525112152,0.0001504474905103332
366,1829.9631202220917,0.0004214474905103332
367,1834.9630987644196,0.0003534474905103332
368,1839.96315908432,-3.355250948966681e-05
369,1844.963050365448,-0.00044655250948966684
370,1849.96311044693,-0.0007915525094896668
371,1854.963149547577,-0.0008955525094896668
372,1859.9630706310272,-0.0006895525094896668
373,1864.96307015419,-0.0002745525094896668
374,1869.9630863666534,0.00016244749051033317
375,1874.9631087779999,0.0003774474905103332
376,1879.963045835495,0.0002534474905103332
377,1884.963073015213,-8.45525094896668e-05
378,1889.9630801677704,-0.00047955250948966677
379,1894.963051557541,-0.0006845525094896668
380,1899.9630987644196,-0.0006815525094896668
381,1904.9630553722382,-0.0004045525094896668
382,1909.9631278514862,2.3447490510333185e-05
383,1914.9630875587463,0.0003914474905103332
384,1919.9631521701813,0.0004914474905103332
385,1924.9631180763245,0.00022244749051033316
386,1929.963128566742,-0.0002535525094896668
387,1934.963142633438,-0.0006075525094896668
388,1939.9631066322327,-0.0007305525094896668
389,1944.9630422592163,-0.0006465525094896668
390,1949.963062286377,-0.0002465525094896668
391,1954.9631533622742,0.00015344749051033317
392,1959.9630868434906,0.0003524474905103332
393,1964.9630465507507,0.0002034474905103332
394,1969.9630978107452,-0.0001415525094896668
395,1974.963124036789,-0.0005745525094896668
396,1979.9631111621857,-0.0008605525094896668
397,1984.9630846977234,-0.0008125525094896668
398,1989.9630885124207,-0.00046555250948966675
399,1994.9630801677704,-1.7552509489666816e-05
400,1999.963137626648,0.0003094474905103332
401,2004.9630465507507,0.0004064474905103332
402,2009.9630558490753,0.00010044749051033318
403,2014.963149547577,-0.0003515525094896668
404,2019.9630436897278,-0.0007245525094896668
405,2024.9631321430206,-0.0008075525094896668
406,2029.963062763214,-0.0005975525094896668
407,2034.963137626648,-0.0002425525094896668
408,2039.9631361961365,0.0001774474905103332
409,2044.9630677700043,0.0003384474905103332
410,2049.963108062744,0.00016944749051033318
411,2054.963137149811,-0.00022055250948966682
412,2059.9631118774414,-0.0005875525094896668
413,2064.9631683826447,-0.0008095525094896668
414,2069.963082551956,-0.0007205525094896668
415,2074.9631402492523,-0.0003915525094896668
416,2079.963108062744,3.4474905103331865e-06
417,2084.963047027588,0.0002774474905103332
418,2089.963092803955,0.00026044749051033317
419,2094.963095664978,-1.3552509489666813e-05
420,2099.963074684143,-0.0004135525094896668
421,2104.9631259441376,-0.0007055525094896668
422,2109.963070631027,-0.0007285525094896668
423,2114.963127374649,-0.0004805525094896668
424,2119.963096141815,-8.55525094896668e-05
425,2124.9631209373474,0.0002574474905103332
426,2129.9631633758545,0.0003114474905103332
427,2134.9631521701813,0.00010344749051033318
428,2139.9630863666534,-0.0003015525094896668
429,2144.9630975723267,-0.0006845525094896668
430,2149.963061094284,-0.0008225525094896668
431,2154.9630858898163,-0.0006565525094896668
432,2159.9631016254425,-0.0002795525094896668
433,2164.963054418564,0.0001044474905103332
434,2169.9630954265594,0.00029144749051033316
435,2174.963132619858,0.00018544749051033319
436,2179.9631440639496,-0.0001575525094896668
437,2184.963147878647,-0.0005455525094896667
438,2189.9630658626556,-0.0007595525094896669
439,2194.963036775589,-0.0006705525094896668
440,2199.963078022003,-0.0003555525094896668
441,2204.9630608558655,2.2447490510333188e-05
442,2209.9631469249725,0.0002664474905103332
443,2214.963083744049,0.00024344749051033319
444,2219.963129758835,-6.255250948966681e-05
445,2224.963131904602,-0.0004885525094896668
446,2229.9631168842316,-0.0007865525094896668
447,2234.9631354808807,-0.0008025525094896668
448,2239.963060617447,-0.0005175525094896668
449,2244.9631123542786,-8.755250948966682e-05
450,2249.9630839824677,0.0002374474905103332
451,2254.9630651474,0.0003134474905103332
452,2259.9630601406097,8.144749051033318e-05
453,2264.963043451309,-0.0003055525094896668
454,2269.963114976883,-0.0006335525094896668
455,2274.9632222652435,-0.0007365525094896668
456,2279.963125705719,-0.0005385525094896668
457,2284.9630613327026,-0.00020055250948966682
458,2289.963121652603,0.00011744749051033319
459,2294.9630534648895,0.00025844749051033317
460,2299.9630842208862,7.944749051033318e-05
461,2304.9630715847015,-0.00023655250948966683
462,2309.9630501270294,-0.0005275525094896669
463,2314.9631340503693,-0.0006965525094896668
464,2319.963062763214,-0.0005745525094896668
465,2324.9630649089813,-0.0002615525094896668
466,2329.9631311893463,6.744749051033319e-05
467,2334.963090658188,0.00023644749051033318
468,2339.9631793498993,0.00012844749051033318
469,2344.963109970093,-0.0001725525094896668
470,2349.9630868434906,-0.0005155525094896668
471,2354.963068008423,-0.0007325525094896668
472,2359.9630494117737,-0.0006755525094896668
473,2364.9630651474,-0.0003835525094896668
474,2369.9630949497223,-3.7552509489666814e-05
475,2374.963098526001,0.00017844749051033318
476,2379.9630534648895,0.0001304474905103332
477,2384.9630966186523,-0.00012755250948966683
478,2389.9631490707397,-0.00045655250948966675
479,2394.9631135463715,-0.0006625525094896668
480,2399.963089466095,-0.0006415525094896668
481,2404.963104248047,-0.0004075525094896668
482,2409.9630999565125,-8.45525094896668e-05
483,2414.9631135463715,0.0001444474905103332
484,2419.963143348694,0.0001444474905103332
485,2424.9630591869354,-5.555250948966682e-05
486,2429.9630806446075,-0.0003945525094896668
487,2434.963119029999,-0.0006425525094896668
488,2439.963077545166,-0.0006585525094896668
489,2444.963047981262,-0.0004365525094896668
490,2449.963105201721,-0.00012455250948966681
491,2454.963084936142,0.00016644749051033318
492,2459.963101863861,0.00024244749051033316
493,2464.9631309509277,3.244749051033319e-05
494,2469.9631423950195,-0.0002985525094896668
495,2474.963163614273,-0.0005505525094896668
496,2479.963098049164,-0.0005875525094896668
497,2484.963127374649,-0.0004115525094896668
498,2489.963150024414,-0.00012055250948966681
499,2494.9630875587463,0.0001144474905103332
500,2499.963054418564,0.00016044749051033317
501,2504.9630739688873,-3.055250948966682e-05
502,2509.96311211586,-0.0002925525094896668
503,2514.9630987644196,-0.0005365525094896669
504,2519.963080406189,-0.0006045525094896668
505,2524.9630987644196,-0.0004055525094896668
506,2529.9630370140076,-0.0001375525094896668
507,2534.9631049633026,0.00015344749051033317
508,2539.96307015419,0.00011344749051033318
509,2544.963049173355,3.944749051033319e-05
510,2549.9630789756775,-0.0002525525094896668
511,2554.9630789756775,-0.0005285525094896668
512,2559.963051557541,-0.0005815525094896668
513,2564.9630255699158,-0.0004915525094896668
514,2569.963098049164,-0.0002065525094896668
515,2574.963083267212,7.444749051033318e-05
516,2579.9631230831146,7.744749051033319e-05
517,2584.963130235672,-2.6552509489666818e-05
518,2589.9630410671234,-0.0002555525094896668
519,2594.9630568027496,-0.0005515525094896668
520,2599.9631338119507,-0.0006395525094896668
521,2604.963047504425,-0.0004935525094896668
522,2609.9630398750305,-0.0002015525094896668
523,2614.963141679764,2.4447490510333185e-05
524,2619.9631128311157,0.00011344749051033318
525,2624.9630184173584,-3.5525094896668143e-06
526,2629.963058233261,-0.0002505525094896668
527,2634.9630677700043,-0.00047055250948966677
528,2639.9630782604218,-0.0005325525094896668
529,2644.963045358658,-0.0004065525094896668
530,2649.963095188141,-0.0001665525094896668
531,2654.9630856513977,6.744749051033319e-05
532,2659.963071346283,0.00014044749051033318
533,2664.963071346283,3.444749051033319e-05
534,2669.963139295578,-0.0001815525094896668
535,2674.9630858898163,-0.0003855525094896668
536,2679.963036775589,-0.0004445525094896668
537,2684.963135242462,-0.0003915525094896668
538,2689.9631202220917,-0.00016955250948966682
539,2694.9630410671234,1.944749051033319e-05
540,2699.9631037712097,5.144749051033319e-05
541,2704.963085412979,-6.455250948966682e-05
542,2709.963084459305,-0.0002865525094896668
543,2714.963069677353,-0.0005055525094896668
544,2719.9631452560425,-0.0005595525094896668
545,2724.963062763214,-0.00045555250948966684
546,2729.963108062744,-0.0002195525094896668
547,2734.963119983673,-1.8552509489666813e-05
548,2739.963054418564,5.4447490510333186e-05
549,2744.9631168842316,-5.955250948966682e-05
550,2749.963116168976,-0.0002835525094896668
551,2754.9631037712097,-0.0004765525094896668
552,2759.9630601406097,-0.0005145525094896668
553,2764.9631123542786,-0.00038155250948966683
554,2769.963042974472,-0.0001555525094896668
555,2774.963043451309,8.447490510333186e-06
556,2779.9630649089813,4.644749051033319e-05
557,2784.9630999565125,-7.355250948966681e-05
558,2789.9630651474,-0.0002935525094896668
559,2794.963035583496,-0.0004765525094896668
560,2799.96311545372,-0.0004955525094896668
561,2804.963069677353,-0.0003565525094896668
562,2809.9630651474,-0.00012255250948966682
563,2814.963127374649,8.944749051033318e-05
564,2819.9630942344666,0.00014644749051033319
565,2824.963070631027,1.5447490510333187e-05
566,2829.963079214096,-0.0002795525094896668
567,2834.963061571121,-0.0004625525094896668
568,2839.9630737304688,-0.0004845525094896668
569,2844.963052749634,-0.0003775525094896668
570,2849.96306681633,-0.0001925525094896668
571,2854.963038444519,-3.955250948966681e-05
572,2859.9631061553955,-3.955250948966681e-05
573,2864.963061571121,-0.0001575525094896668
574,2869.9630994796753,-0.0003245525094896668
575,2874.963096141815,-0.00046155250948966677
576,2879.9630448818207,-0.0004415525094896668
577,2884.963094472885,-0.0002895525094896668
578,2889.963099718094,-8.955250948966682e-05
579,2894.9630591869354,1.4474905103331853e-06
580,2899.9630403518677,1.1447490510333184e-05
581,2904.963095664978,-0.00013655250948966684
582,2909.9631054401398,-0.0003605525094896668
583,2914.9631168842316,-0.0004675525094896668
584,2919.963028907776,-0.0004365525094896668
585,2924.963092803955,-0.0002775525094896668
586,2929.9628825187683,-7.355250948966681e-05
587,2934.963066339493,1.1447490510333184e-05
588,2939.963049173355,-2.0552509489666807e-05
589,2944.963077545166,-0.00018955250948966682
590,2949.9630756378174,-0.0003575525094896668
591,2954.963095664978,-0.0004405525094896668
592,2959.963127851486,-0.0003875525094896668
593,2964.9630415439606,-0.00021155250948966682
594,2969.963129758835,-3.955250948966681e-05
595,2974.963116168976,1.0447490510333187e-05
596,2979.9630386829376,-5.255250948966681e-05
597,2984.963139772415,-0.00020755250948966683
598,2989.9630711078644,-0.0003845525094896668
599,2994.963047981262,-0.00044655250948966684
600,2999.9631509780884,-0.0003825525094896668
601,3004.9630341529846,-0.0002285525094896668
602,3009.9630875587463,-7.855250948966682e-05
603,3014.9631021022797,-2.7552509489666815e-05
604,3019.9631140232086,-8.855250948966682e-05
605,3024.963099718094,-0.0002445525094896668
606,3029.963052749634,-0.0003715525094896668
607,3034.963122844696,-0.0003995525094896668
608,3039.9630727767944,-0.0003025525094896668
609,3044.9630374908447,-0.00014055250948966682
610,3049.963110923767,7.447490510333189e-06
611,3054.963073015213,-3.2552509489666814e-05
612,3059.9630744457245,-0.00015455250948966684
613,3064.963084459305,-0.0003145525094896668
614,3069.9630584716797,-0.0004285525094896668
615,3074.9630999565125,-0.0004185525094896668
616,3079.9630987644196,-0.0002965525094896668
617,3084.963057279587,-0.00015455250948966684
618,3089.9631299972534,-5.855250948966681e-05
619,3094.963141679764,-9.35525094896668e-05
620,3099.963128566742,-0.0001935525094896668
621,3104.963075876236,-0.0003655525094896668
622,3109.9630987644196,-0.00044755250948966675
623,3114.9630739688873,-0.0004165525094896668
624,3119.9630739688873,-0.0002745525094896668
625,3124.963117837906,-0.00012955250948966683
626,3129.963059902191,-5.255250948966681e-05
627,3134.9631054401398,-9.755250948966682e-05
628,3139.963058233261,-0.0002245525094896668
629,3144.963151216507,-0.0003265525094896668
630,3149.9631004333496,-0.0003655525094896668
631,3154.963066101074,-0.0002985525094896668
632,3159.9631209373474,-0.00016055250948966682
633,3164.963108778,-4.455250948966681e-05
634,3169.963049888611,-1.7552509489666816e-05
635,3174.9630851745605,-0.00010755250948966682
636,3179.963081598282,-0.00022555250948966678
637,3184.963064432144,-0.0003405525094896668
638,3189.9630415439606,-0.0003705525094896668
639,3194.963098049164,-0.0002875525094896668
640,3199.963080406189,-0.0001795525094896668
641,3204.963083744049,-6.555250948966682e-05
642,3209.9610986709595,-6.955250948966682e-05
643,3214.9630510807037,-0.00016755250948966683
644,3219.992660045624,-0.0002925525094896668
645,3224.9611587524414,-0.0003615525094896668
646,3229.9630901813507,-0.0003325525094896668
647,3234.9611496925354,-0.00022355250948966678
648,3239.963135957718,-0.00010955250948966682
649,3244.963095664978,-3.7552509489666814e-05
650,3249.9630999565125,-8.655250948966683e-05
651,3254.961165904999,-0.0002245525094896668
652,3259.9630987644196,-0.0003495525094896668
653,3264.9631876945496,-0.0003905525094896668
654,3269.963078022003,-0.0003425525094896668
655,3274.9631078243256,-0.0002315525094896668
656,3279.9631135463715,-0.00012755250948966683
