,Voltages,Times
1581,-0.000142,1647456088.8716013
1582,-0.000143,1647456093.871492
1583,-0.000142,1647456098.8715267
1584,-0.000139,1647456103.8714783
1585,-0.000139,1647456108.8714955
1586,-0.000137,1647456113.8715105
1587,-0.00014,1647456118.871516
1588,-0.00014,1647456123.8693507
1589,-0.00014,1647456128.871488
1590,-0.000143,1647456133.871504
1591,-0.000141,1647456138.8715117
1592,-0.000143,1647456143.8715053
1593,-0.000142,1647456148.8715065
1594,-0.000141,1647456153.8714893
1595,-0.000142,1647456158.8714833
1596,-0.000142,1647456163.871499
1597,-0.000143,1647456168.8715353
1598,-0.000144,1647456173.8714986
1599,-0.000145,1647456178.8715377
1600,-0.000141,1647456183.8715086
1601,-0.000142,1647456188.871501
1602,-0.000141,1647456193.8715732
1603,-0.000139,1647456198.8715162
1604,-0.000137,1647456203.871522
1605,-0.000142,1647456208.871454
1606,-0.000143,1647456213.8714964
1607,-0.000143,1647456218.8714583
1608,-0.000144,1647456223.8715234
1609,-0.000147,1647456228.8714905
1610,-0.000142,1647456233.8714776
1611,-0.000141,1647456238.8714921
1612,-0.000139,1647456243.8715003
1613,-0.000142,1647456248.8714836
1614,-0.000142,1647456253.8715315
1615,-0.00014,1647456258.8714993
1616,-0.00014,1647456263.8714964
1617,-0.000139,1647456268.8715208
1618,-0.000136,1647456273.8693426
1619,-0.000139,1647456278.8715222
1620,-0.000139,1647456283.8693101
1621,-0.000138,1647456288.871025
1622,-0.000139,1647456293.871472
1623,-0.000136,1647456298.8714676
1624,-0.000138,1647456303.8714826
1625,-0.000137,1647456308.8714836
1626,-0.000138,1647456313.8716078
1627,-0.000138,1647456318.8715217
1628,-0.000137,1647456323.8715057
1629,-0.000139,1647456328.8715074
1630,-0.000141,1647456333.8715181
1631,-0.000141,1647456338.871504
1632,-0.000143,1647456343.8715055
1633,-0.000141,1647456348.8714452
1634,-0.000141,1647456353.8714464
1635,-0.000142,1647456358.8714585
1636,-0.000143,1647456363.8714268
1637,-0.000141,1647456368.8714623
1638,-0.000142,1647456373.871482
1639,-0.000142,1647456378.871435
1640,-0.000141,1647456383.8714576
1641,-0.00014,1647456388.8715708
1642,-0.00014,1647456393.8715289
1643,-0.000141,1647456398.8714125
1644,-0.000139,1647456403.871515
1645,-0.000139,1647456408.8715167
1646,-0.00014,1647456413.871523
1647,-0.000142,1647456418.871497
1648,-0.000142,1647456423.8715127
1649,-0.000143,1647456428.8715699
1650,-0.000143,1647456433.8694096
1651,-0.000141,1647456438.8715672
1652,-0.000143,1647456443.8715765
1653,-0.000141,1647456448.8715262
1654,-0.000139,1647456453.8715131
1655,-0.000136,1647456458.871466
1656,-0.000137,1647456463.8715088
1657,-0.000138,1647456468.8714318
1658,-0.000142,1647456473.8715508
1659,-0.00014,1647456478.8714745
1660,-0.000139,1647456483.8714886
1661,-0.000138,1647456488.8714612
1662,-0.00014,1647456493.8715067
1663,-0.000141,1647456498.8714137
1664,-0.000142,1647456503.8714607
1665,-0.000142,1647456508.8715193
1666,-0.000141,1647456513.8714697
1667,-0.000139,1647456518.871506
1668,-0.000143,1647456523.8716063
1669,-0.000145,1647456528.871531
1670,-0.000144,1647456533.8714888
1671,-0.000142,1647456538.8715117
1672,-0.000144,1647456543.8715158
1673,-0.000146,1647456548.871487
1674,-0.000147,1647456553.871507
1675,-0.000142,1647456558.8714654
1676,-0.000142,1647456563.8715544
1677,-0.000143,1647456568.8715348
1678,-0.000141,1647456573.8714898
1679,-0.000141,1647456578.8715343
1680,-0.000143,1647456583.8715177
1681,-0.000143,1647456588.8714566
1682,-0.000138,1647456593.8715067
1683,-0.000137,1647456598.8715055
1684,-0.000139,1647456603.8715072
1685,-0.000137,1647456608.8715281
1686,-0.000136,1647456613.871664
1687,-0.000138,1647456618.8693628
1688,-0.000139,1647456623.8714788
1689,-0.000138,1647456628.8714986
1690,-0.00014,1647456633.8714433
1691,-0.000139,1647456638.8715203
1692,-0.000138,1647456643.8715165
1693,-0.000138,1647456648.9011474
1694,-0.000141,1647456653.8715136
1695,-0.000138,1647456658.8714647
1696,-0.000138,1647456663.8715067
1697,-0.000141,1647456668.871459
1698,-0.00014,1647456673.8714967
1699,-0.000142,1647456678.871531
1700,-0.000144,1647456683.8715026
1701,-0.000142,1647456688.8715036
1702,-0.000142,1647456693.8715274
1703,-0.000146,1647456698.8715584
1704,-0.000145,1647456703.8715065
1705,-0.000144,1647456708.8715096
1706,-0.00014,1647456713.8714511
1707,-0.000139,1647456718.871528
1708,-0.000137,1647456723.871485
1709,-0.000137,1647456728.871515
1710,-0.000137,1647456733.8715038
1711,-0.000138,1647456738.8714542
1712,-0.000136,1647456743.8714485
1713,-0.000142,1647456748.8714862
1714,-0.000146,1647456753.871493
1715,-0.000146,1647456758.8715265
1716,-0.000144,1647456763.871519
1717,-0.000141,1647456768.871454
1718,-0.000138,1647456773.8715115
1719,-0.00014,1647456778.871496
1720,-0.00014,1647456783.8714948
1721,-0.000139,1647456788.8714998
1722,-0.00014,1647456793.8714921
1723,-0.000136,1647456798.8714335
1724,-0.000138,1647456803.8714638
1725,-0.00014,1647456808.8715062
1726,-0.000137,1647456813.8714535
1727,-0.000136,1647456818.8715491
1728,-0.00014,1647456823.8714862
1729,-0.000139,1647456828.8715425
1730,-0.000139,1647456833.8686635
1731,-0.000137,1647456838.8713715
1732,-0.000136,1647456843.8714924
1733,-0.000139,1647456848.8714514
1734,-0.000138,1647456853.8713045
1735,-0.000138,1647456858.8712716
1736,-0.00014,1647456863.8714828
1737,-0.000138,1647456868.871445
1738,-0.000139,1647456873.8715138
1739,-0.000139,1647456878.8713224
1740,-0.00014,1647456883.8715127
1741,-0.000139,1647456888.8714242
1742,-0.000138,1647456893.8715475
1743,-0.000143,1647456898.8714268
1744,-0.00014,1647456903.8714826
1745,-0.00014,1647456908.871488
1746,-0.000141,1647456913.8714218
1747,-0.000139,1647456918.8714285
1748,-0.000138,1647456923.871478
1749,-0.000141,1647456928.8713973
1750,-0.00014,1647456933.8715284
1751,-0.00014,1647456938.871468
1752,-0.00014,1647456943.8714862
1753,-0.00014,1647456948.8715286
1754,-0.00014,1647456953.871372
1755,-0.000144,1647456958.8712547
1756,-0.000143,1647456963.8715065
1757,-0.000146,1647456968.87157
1758,-0.000143,1647456973.8714905
1759,-0.000141,1647456978.8712795
1760,-0.000138,1647456983.8714373
1761,-0.000139,1647456988.8714414
1762,-0.00014,1647456993.8714855
1763,-0.000132,1647456998.8714607
1764,-0.000134,1647457003.871447
1765,-0.000134,1647457008.8713658
1766,-0.000137,1647457013.871442
1767,-0.000138,1647457018.8714345
1768,-0.000138,1647457023.8714328
1769,-0.000139,1647457028.8715007
1770,-0.000137,1647457033.8712974
1771,-0.000141,1647457038.8714921
1772,-0.000145,1647457043.871482
1773,-0.000152,1647457048.8714042
1774,-0.000145,1647457053.8714452
1775,-0.000142,1647457058.8714106
1776,-0.000143,1647457063.8714638
1777,-0.00014,1647457068.87143
1778,-0.000141,1647457073.8715217
1779,-0.000144,1647457078.871364
1780,-0.000143,1647457083.8715403
1781,-0.000139,1647457088.8714805
1782,-0.000139,1647457093.8713505
1783,-0.000138,1647457098.871445
1784,-0.000141,1647457103.8714728
1785,-0.00014,1647457108.8714411
1786,-0.000137,1647457113.8714688
1787,-0.000135,1647457118.8714628
1788,-0.000137,1647457123.8714893
1789,-0.000137,1647457128.871447
1790,-0.000135,1647457133.871418
1791,-0.000137,1647457138.8713524
1792,-0.00014,1647457143.8715239
1793,-0.000138,1647457148.8714764
1794,-0.000138,1647457153.8712785
1795,-0.00014,1647457158.8712611
1796,-0.000141,1647457163.871551
1797,-0.000141,1647457168.871433
1798,-0.000143,1647457173.8712964
1799,-0.000142,1647457178.8714485
1800,-0.000135,1647457183.871433
1801,-0.000136,1647457188.8693497
1802,-0.000135,1647457193.8714728
1803,-0.000136,1647457198.8713346
1804,-0.000137,1647457203.8714597
1805,-0.000135,1647457208.8714674
1806,-0.000134,1647457213.8713217
1807,-0.000135,1647457218.871244
1808,-0.000137,1647457223.8714557
1809,-0.000137,1647457228.871442
1810,-0.000141,1647457233.871556
1811,-0.000139,1647457238.8714745
1812,-0.000141,1647457243.871454
1813,-0.000143,1647457248.87137
1814,-0.000142,1647457253.871365
1815,-0.000138,1647457258.871324
1816,-0.000138,1647457263.8715348
1817,-0.000141,1647457268.8714764
1818,-0.000138,1647457273.8713863
1819,-0.000138,1647457278.8712442
1820,-0.000135,1647457283.8715098
1821,-0.000138,1647457288.8714747
1822,-0.000139,1647457293.8713994
1823,-0.000137,1647457298.8714294
1824,-0.000137,1647457303.8714437
1825,-0.00014,1647457308.871428
1826,-0.000137,1647457313.8714447
1827,-0.000136,1647457318.871441
1828,-0.000136,1647457323.8714385
1829,-0.000136,1647457328.8713305
1830,-0.000139,1647457333.8713326
1831,-0.000139,1647457338.8714347
1832,-0.000138,1647457343.8714318
1833,-0.000144,1647457348.8714306
1834,-0.000144,1647457353.8714712
1835,-0.00014,1647457358.8714678
1836,-0.000141,1647457363.871462
1837,-0.000139,1647457368.87145
1838,-0.000137,1647457373.8713229
1839,-0.000143,1647457378.8692977
1840,-0.000138,1647457383.8693945
1841,-0.000139,1647457388.8715703
1842,-0.00014,1647457393.871451
1843,-0.000139,1647457398.8715177
1844,-0.000136,1647457403.8715212
1845,-0.000137,1647457408.871447
1846,-0.000135,1647457413.8714566
1847,-0.000136,1647457418.871507
1848,-0.000138,1647457423.8715343
1849,-0.000137,1647457428.871467
1850,-0.000137,1647457433.8715036
1851,-0.000141,1647457438.8714364
1852,-0.000141,1647457443.8714788
1853,-0.00014,1647457448.871527
1854,-0.000138,1647457453.8714883
1855,-0.000133,1647457458.871526
1856,-0.000134,1647457463.8715153
1857,-0.000134,1647457468.871559
1858,-0.000137,1647457473.871544
1859,-0.000136,1647457478.8716006
1860,-0.000141,1647457483.8715436
1861,-0.000138,1647457488.8715055
1862,-0.00014,1647457493.8714893
1863,-0.000138,1647457498.8715703
1864,-0.000138,1647457503.8715935
1865,-0.000137,1647457508.871481
1866,-0.000136,1647457513.8715572
1867,-0.00014,1647457518.871412
1868,-0.000143,1647457523.8715243
1869,-0.000142,1647457528.8715162
1870,-0.000144,1647457533.8715553
1871,-0.000144,1647457538.8714688
1872,-0.000142,1647457543.871497
1873,-0.000141,1647457548.8715034
1874,-0.000137,1647457553.8714755
1875,-0.000137,1647457558.8714576
1876,-0.000136,1647457563.871565
1877,-0.000135,1647457568.871513
1878,-0.000138,1647457573.8715267
1879,-0.000136,1647457578.8715482
1880,-0.000135,1647457583.8715482
1881,-0.000135,1647457588.8714917
1882,-0.000137,1647457593.871521
1883,-0.000139,1647457598.8715074
1884,-0.000138,1647457603.869395
1885,-0.00014,1647457608.8715413
1886,-0.000139,1647457613.8714914
1887,-0.000136,1647457618.8714938
1888,-0.000139,1647457623.8714345
1889,-0.000139,1647457628.8715317
1890,-0.00014,1647457633.8714879
1891,-0.00014,1647457638.8715093
1892,-0.000138,1647457643.8715262
1893,-0.000138,1647457648.871517
1894,-0.000138,1647457653.8715782
1895,-0.000137,1647457658.8715315
1896,-0.000135,1647457663.8715167
1897,-0.000139,1647457668.871514
1898,-0.000143,1647457673.8715343
1899,-0.000139,1647457678.8715055
1900,-0.00014,1647457683.871513
1901,-0.000139,1647457688.8714917
1902,-0.000141,1647457693.8715115
1903,-0.00014,1647457698.871469
1904,-0.00014,1647457703.8715167
1905,-0.000143,1647457708.8715055
1906,-0.00014,1647457713.871504
1907,-0.000141,1647457718.8714967
1908,-0.000137,1647457723.8715174
1909,-0.000136,1647457728.8715305
1910,-0.000137,1647457733.8714778
1911,-0.000137,1647457738.871477
1912,-0.000142,1647457743.8714902
1913,-0.000141,1647457748.8715086
1914,-0.000139,1647457753.8715348
1915,-0.000136,1647457758.8715682
1916,-0.00014,1647457763.871495
1917,-0.000135,1647457768.8715472
1918,-0.000137,1647457773.8715384
1919,-0.000138,1647457778.8715394
1920,-0.00014,1647457783.871476
1921,-0.000142,1647457788.8715525
1922,-0.000145,1647457793.871508
1923,-0.000142,1647457798.8715305
1924,-0.00014,1647457803.8715076
1925,-0.000141,1647457808.87149
1926,-0.000142,1647457813.871477
1927,-0.000145,1647457818.8714907
1928,-0.000148,1647457823.8714962
1929,-0.000148,1647457828.8716884
1930,-0.000141,1647457833.8715568
1931,-0.00014,1647457838.8714874
1932,-0.000139,1647457843.87149
1933,-0.000142,1647457848.8715336
1934,-0.00014,1647457853.871518
1935,-0.000139,1647457858.871454
1936,-0.000136,1647457863.8715773
1937,-0.000139,1647457868.8715203
1938,-0.000139,1647457873.8715153
1939,-0.000144,1647457878.871506
1940,-0.00014,1647457883.8714898
1941,-0.000137,1647457888.8714628
1942,-0.000134,1647457893.8715687
1943,-0.000135,1647457898.8715491
1944,-0.000137,1647457903.8715167
1945,-0.000136,1647457908.871528
1946,-0.000133,1647457913.8715165
1947,-0.000134,1647457918.871502
1948,-0.000134,1647457923.8714883
1949,-0.000134,1647457928.8715081
1950,-0.000136,1647457933.8715158
1951,-0.000137,1647457938.8714783
1952,-0.000138,1647457943.8715007
1953,-0.000139,1647457948.8715
1954,-0.00014,1647457953.8715181
1955,-0.000138,1647457958.871527
1956,-0.000136,1647457963.8715217
1957,-0.000138,1647457968.8715003
1958,-0.00014,1647457973.871528
1959,-0.000137,1647457978.8714743
1960,-0.000139,1647457983.8714724
1961,-0.000138,1647457988.8714476
1962,-0.000139,1647457993.8715448
1963,-0.000139,1647457998.8714833
1964,-0.000136,1647458003.8714566
1965,-0.000134,1647458008.8715217
1966,-0.000134,1647458013.8715482
1967,-0.000133,1647458018.8715072
1968,-0.000138,1647458023.8715146
1969,-0.000136,1647458028.8714607
1970,-0.000133,1647458033.8715203
1971,-0.000135,1647458038.8715096
1972,-0.000137,1647458043.8714893
1973,-0.000139,1647458048.8714974
1974,-0.000137,1647458053.871537
1975,-0.000142,1647458058.871471
1976,-0.000137,1647458063.871425
1977,-0.000137,1647458068.871613
1978,-0.000136,1647458073.871503
1979,-0.000137,1647458078.8714972
1980,-0.000134,1647458083.8715408
1981,-0.000132,1647458088.8714867
1982,-0.000135,1647458093.8715098
1983,-0.000138,1647458098.871508
1984,-0.000136,1647458103.8715057
1985,-0.000134,1647458108.871509
1986,-0.000136,1647458113.871519
1987,-0.000135,1647458118.8714604
1988,-0.000137,1647458123.871527
1989,-0.000138,1647458128.8715086
1990,-0.000139,1647458133.8715315
1991,-0.000137,1647458138.8714497
1992,-0.000137,1647458143.8715146
1993,-0.000136,1647458148.8715167
1994,-0.000133,1647458153.8715413
1995,-0.000136,1647458158.871538
1996,-0.000138,1647458163.8714979
1997,-0.000138,1647458168.871536
1998,-0.000137,1647458173.8714786
1999,-0.000136,1647458178.8715172
2000,-0.000138,1647458183.8714542
2001,-0.000141,1647458188.871478
2002,-0.000142,1647458193.8693686
2003,-0.000137,1647458198.871457
2004,-0.000138,1647458203.8715343
2005,-0.000139,1647458208.895232
2006,-0.000139,1647458213.8712997
2007,-0.000138,1647458218.871461
2008,-0.000138,1647458223.8714337
2009,-0.00014,1647458228.8714392
2010,-0.000139,1647458233.8714874
2011,-0.000139,1647458238.8713152
2012,-0.000137,1647458243.8714468
2013,-0.000138,1647458248.8713725
2014,-0.000138,1647458253.8713756
2015,-0.000137,1647458258.8712573
2016,-0.000138,1647458263.871481
2017,-0.000138,1647458268.8714006
2018,-0.00014,1647458273.871487
2019,-0.000139,1647458278.8715026
2020,-0.000142,1647458283.8714035
2021,-0.00014,1647458288.871496
2022,-0.000141,1647458293.8715136
2023,-0.00014,1647458298.871416
2024,-0.00014,1647458303.8714628
2025,-0.000139,1647458308.8714592
2026,-0.000141,1647458313.8714993
2027,-0.000139,1647458318.8714776
2028,-0.000135,1647458323.8714423
2029,-0.000136,1647458328.8712592
2030,-0.000137,1647458333.8713086
2031,-0.000137,1647458338.8713746
2032,-0.000137,1647458343.8714428
2033,-0.000141,1647458348.871413
2034,-0.000136,1647458353.871356
2035,-0.000133,1647458358.8714406
2036,-0.000134,1647458363.8714998
2037,-0.000137,1647458368.8714194
2038,-0.000138,1647458373.8713608
2039,-0.000137,1647458378.8714457
2040,-0.00014,1647458383.8714855
2041,-0.00014,1647458388.871514
2042,-0.000138,1647458393.8714242
2043,-0.000142,1647458398.8712394
2044,-0.000143,1647458403.871392
2045,-0.00014,1647458408.871511
2046,-0.000143,1647458413.8714983
2047,-0.000141,1647458418.871515
2048,-0.000143,1647458423.871499
2049,-0.000141,1647458428.8713725
2050,-0.000141,1647458433.8713887
2051,-0.00014,1647458438.8714812
2052,-0.000137,1647458443.8715217
2053,-0.000137,1647458448.8713865
2054,-0.000132,1647458453.871365
2055,-0.000133,1647458458.8714664
2056,-0.000135,1647458463.8714347
2057,-0.000136,1647458468.8713949
2058,-0.000133,1647458473.8715098
2059,-0.000133,1647458478.8714995
2060,-0.000136,1647458483.871424
2061,-0.00014,1647458488.8715296
2062,-0.000143,1647458493.8714442
2063,-0.000139,1647458498.8715222
2064,-0.000138,1647458503.8715196
2065,-0.00014,1647458508.871363
2066,-0.000137,1647458513.8713322
2067,-0.000136,1647458518.8712735
2068,-0.000137,1647458523.8714452
2069,-0.000142,1647458528.8714747
2070,-0.000143,1647458533.8715103
2071,-0.000145,1647458538.8714607
2072,-0.000142,1647458543.8714612
2073,-0.000141,1647458548.8714514
2074,-0.000139,1647458553.871491
2075,-0.00014,1647458558.871528
2076,-0.000143,1647458563.8715005
2077,-0.000143,1647458568.8714538
2078,-0.000146,1647458573.8714933
2079,-0.000144,1647458578.8714879
2080,-0.000142,1647458583.8714678
2081,-0.00014,1647458588.8714483
2082,-0.000143,1647458593.8713076
2083,-0.00014,1647458598.8713937
2084,-0.000139,1647458603.8714433
2085,-0.000139,1647458608.871521
2086,-0.000142,1647458613.871522
2087,-0.000141,1647458618.8713872
2088,-0.000138,1647458623.8713853
2089,-0.000141,1647458628.8713787
2090,-0.000142,1647458633.8713415
2091,-0.000145,1647458638.871327
2092,-0.000144,1647458643.87148
2093,-0.000145,1647458648.8715734
2094,-0.000144,1647458653.8714025
2095,-0.000141,1647458658.871434
2096,-0.000141,1647458663.8714588
2097,-0.000142,1647458668.87142
2098,-0.000141,1647458673.8715112
2099,-0.000139,1647458678.8714209
2100,-0.000138,1647458683.871445
2101,-0.000136,1647458688.8714516
2102,-0.000138,1647458693.8714879
2103,-0.000139,1647458698.8714566
2104,-0.000141,1647458703.8714762
2105,-0.000137,1647458708.871411
2106,-0.000139,1647458713.8714647
